day,price_usd,daily_return,rolling_vol_7d
2019-09-25,169.96,0.025028647246848834,0.07247133963817783
2019-09-26,165.92,-0.02377029889385751,0.06474120049378912
2019-09-27,173.79,0.04743249758919954,0.07205655598535789
2019-09-28,173.49,-0.0017262213015707406,0.07263120786711952
2019-09-29,169.24,-0.02449708916940463,0.0725251617079415
2019-09-30,180.85,0.06860080359253118,0.08039720435481107
2019-10-01,175.66,-0.02869781586950515,0.03876918493614114
2019-10-02,180.24,0.026073095753159636,0.0388434963997772
2019-10-03,174.69,-0.03079227696404796,0.03990869708012045
2019-10-04,175.55,0.004923006468601665,0.03595690196518239
2019-10-05,176.25,0.003987467957846658,0.03592349400264783
2019-10-06,170.1,-0.03489361702127658,0.03742372856991704
2019-10-07,179.85,0.05731922398589062,0.0341421306638327
2019-10-08,180.6,0.00417014178482078,0.03176252659079923
2019-10-09,192.62,0.06655592469545968,0.039185055761495446
2019-10-10,191.14,-0.0076835219603365035,0.036001936384829306
2019-10-11,180.72,-0.05451501517212509,0.04438948051943266
2019-10-12,179.68,-0.0057547587428065095,0.04457852894983564
2019-10-13,180.99,0.007290739091718734,0.04123335399407987
2019-10-14,186.72,0.0316592076910327,0.03723327039871635
2019-10-15,180.49,-0.033365467009425775,0.04012468461354505
2019-10-16,174.47,-0.03335364840157351,0.028971972564332798
2019-10-17,177.16,0.015418123459620459,0.03101210944539888
2019-10-18,172.74,-0.02494919846466459,0.025526652114384114
2019-10-19,171.79,-0.005499594766701477,0.025527493948635283
2019-10-20,175.22,0.019966237848536128,0.027041522109470566
2019-10-21,173.98,-0.007076817714872785,0.02193735775508746
2019-10-22,171.2,-0.01597884814346473,0.01969958282417208
2019-10-23,162.35,-0.0516939252336448,0.0243941887653739
2019-10-24,160.38,-0.012134277794887627,0.02168697387860781
2019-10-25,181.5,0.13168724279835398,0.05830020841582084
2019-10-26,179.49,-0.011074380165289166,0.05856029293209379
2019-10-27,183.75,0.02373391275279957,0.058709263515451526
2019-10-28,181.72,-0.011047619047619084,0.058900444702395964
2019-10-29,190.46,0.04809597182478553,0.05959261221227466
2019-10-30,183.13,-0.038485771290559745,0.057224671138473966
2019-10-31,182.18,-0.005187571670397961,0.05665862016838827
2019-11-01,182.85,0.003677681413986056,0.02777687409785129
2019-11-02,182.91,0.00032813781788343377,0.027253682264994562
2019-11-03,181.54,-0.007490022415395536,0.02581495669891734
2019-11-04,185.71,0.022970144320811015,0.026885525902795693
2019-11-05,188.68,0.015992676754079005,0.019797301257516855
2019-11-06,191.16,0.013143947424210323,0.011425751968412348
2019-11-07,186.68,-0.023435865243774834,0.01572951344077375
2019-11-08,183.74,-0.015748875080351388,0.017344027101416547
2019-11-09,184.89,0.0062588440187218985,0.01746029717989642
2019-11-10,188.96,0.022013088863648722,0.018415357281180173
2019-11-11,184.98,-0.021062658763759567,0.019113823202458937
2019-11-12,187.09,0.0114066385555196,0.018527685849086806
2019-11-13,188.11,0.00545192153509011,0.017756879726678155
2019-11-14,184.92,-0.016958162777098607,0.016593993611090742
2019-11-15,180.0,-0.026606099935106986,0.018566914848764205
2019-11-16,182.37,0.013166666666666771,0.01929694482336663
2019-11-17,183.82,0.007950869112244296,0.017000220936793188
2019-11-18,178.2,-0.03057338700903056,0.01888473736302811
2019-11-19,175.94,-0.012682379349045925,0.017505947833517253
2019-11-20,174.72,-0.006934182107536602,0.016441675862166584
2019-11-21,161.01,-0.07846840659340659,0.03075342688391588
2019-11-22,149.56,-0.07111359542885531,0.0365947190705319
2019-11-23,151.84,0.015244717838994282,0.03696741016248039
2019-11-24,139.96,-0.07824025289778713,0.03840184211525106
2019-11-25,145.69,0.04094026864818523,0.04869628941302608
2019-11-26,147.47,0.012217722561603361,0.050807591280965896
2019-11-27,152.62,0.03492235708957758,0.05537613929489872
2019-11-28,150.72,-0.012449220285676854,0.04851544298635821
2019-11-29,154.57,0.025544055201698557,0.04082100973183345
2019-11-30,151.37,-0.020702594293847354,0.041637030571151055
2019-12-01,150.73,-0.00422805047235264,0.02404316830138547
2019-12-02,148.65,-0.01379950905592775,0.02139766700884955
2019-12-03,147.17,-0.00995627312478986,0.021459327926615878
2019-12-04,145.38,-0.012162804919480852,0.015086749745925523
2019-12-05,148.1,0.01870958866419037,0.017545959373738096
2019-12-06,148.45,0.002363268062120172,0.012997258387448495
2019-12-07,147.14,-0.008824520040417672,0.011384800336877042
2019-12-08,150.44,0.022427619953785616,0.015131485346870354
2019-12-09,147.38,-0.020340335017282607,0.016271856389624747
2019-12-10,145.56,-0.012349029719093463,0.016511975481814694
2019-12-11,143.39,-0.014907941742236974,0.016838086359967704
2019-12-12,144.87,0.010321500802008554,0.015365507319225853
2019-12-13,144.8,-0.00048319182715528264,0.015235667779636223
2019-12-14,141.79,-0.02078729281767966,0.016552872584482372
2019-12-15,142.46,0.004725297975879839,0.01248910961290531
2019-12-16,132.73,-0.06829987364874368,0.02620727697406401
2019-12-17,121.88,-0.08174489565282905,0.03638828992279966
2019-12-18,132.78,0.0894322284213982,0.05666903411471673
2019-12-19,128.1,-0.035246272028920056,0.05662338449947218
2019-12-20,128.19,0.000702576112412201,0.05667948887335222
2019-12-21,126.99,-0.009361104610344007,0.056679420459062775
2019-12-22,132.09,0.04016064257028118,0.060134351602620546
2019-12-23,127.8,-0.032477856007267825,0.05562095690582994
2019-12-24,127.75,-0.0003912363067292146,0.04396559121603108
2019-12-25,125.09,-0.02082191780821918,0.025692282631904314
2019-12-26,125.58,0.003917179630665846,0.022938934145523594
2019-12-27,126.29,0.005653766523331827,0.02313361645676449
2019-12-28,128.11,0.0144112756354422,0.023596546404397026
2019-12-29,134.36,0.04878619935992501,0.026049988571803885
2019-12-30,131.59,-0.020616254837749426,0.023654022590331038
2019-12-31,129.16,-0.018466448818299286,0.02520264477509718
2020-01-01,130.77,0.012465159492103028,0.02328173626583676
2020-01-02,127.19,-0.02737630955112036,0.026642981699831737
2020-01-03,134.35,0.05629373378410252,0.03370163556371533
2020-01-04,134.2,-0.0011164867882397234,0.03382429569851505
2020-01-05,135.37,0.008718330849478484,0.028586465953836765
2020-01-06,144.15,0.06485927458077856,0.03511711897560397
2020-01-07,142.8,-0.009365244536940653,0.03387753320454463
2020-01-08,140.72,-0.014565826330532272,0.03569646629568499
2020-01-09,137.74,-0.02117680500284247,0.03464522268441508
2020-01-10,144.84,0.05154639175257736,0.03366509699481747
2020-01-11,142.38,-0.016984258492129256,0.035140159427257844
2020-01-12,146.54,0.029217586739710644,0.03595700749780128
2020-01-13,143.58,-0.02019926299986341,0.028737803282462986
2020-01-14,165.64,0.1536425686028693,0.06422447779570407
2020-01-15,166.4,0.0045882637044194485,0.06274480284015457
2020-01-16,164.21,-0.013161057692307687,0.06181066203345733
2020-01-17,169.85,0.03434626393033313,0.06100656731300666
2020-01-18,174.14,0.025257580217839193,0.05824678752162603
2020-01-19,166.79,-0.04220741931779026,0.06444116252459654
2020-01-20,166.87,0.00047964506265363305,0.06272501129355135
2020-01-21,169.49,0.015700844969137595,0.025660522513207815
2020-01-22,168.07,-0.008378075402678764,0.026040124356726452
2020-01-23,162.81,-0.0312964836080204,0.0285487141174098
2020-01-24,162.54,-0.0016583747927032544,0.02403241404053064
2020-01-25,160.35,-0.013473606496862245,0.01970079297805545
2020-01-26,167.86,0.04683504833177432,0.02471366642840579
2020-01-27,170.08,0.013225306803288372,0.02512027429916346
2020-01-28,175.64,0.032690498588899164,0.02728054234176862
2020-01-29,173.72,-0.010931450694602551,0.027511884568985182
2020-01-30,184.69,0.06314759382915036,0.029777903105806542
2020-01-31,179.99,-0.02544804808056733,0.03358283107953301
2020-02-01,183.6,0.020056669814989547,0.03112083196703166
2020-02-02,188.44,0.026361655773420534,0.029066090010441577
2020-02-03,189.69,0.00663341116535765,0.02931503691134017
2020-02-04,188.91,-0.004111972165111499,0.029137674065064175
2020-02-05,203.78,0.07871473188290734,0.036704572712925314
2020-02-06,213.19,0.0461772499754638,0.03412887118717154
2020-02-07,223.33,0.04756320652938695,0.028126135373758944
2020-02-08,223.05,-0.001253750055970948,0.030629256414024756
2020-02-09,228.49,0.02438915041470513,0.030662159797946464
2020-02-10,222.89,-0.02450873123550279,0.03610606765161585
2020-02-11,236.69,0.06191394858450372,0.03620711553556477
2020-02-12,265.74,0.12273437830073086,0.047480229967011976
2020-02-13,268.32,0.009708737864077666,0.04862191662595133
2020-02-14,285.15,0.06272361359570655,0.04963494045948705
2020-02-15,264.88,-0.07108539365246358,0.06355907386713146
2020-02-16,258.85,-0.022765025672002337,0.0662678137318684
2020-02-17,267.85,0.03476917133474977,0.06338416152910062
2020-02-18,282.61,0.05510546947918615,0.06283195765518945
2020-02-19,258.45,-0.0854888362053714,0.05931876806055685
2020-02-20,256.96,-0.005765138324627661,0.059078714995187784
2020-02-21,265.27,0.032339663760896586,0.054220684984942355
2020-02-22,261.57,-0.013948052927206245,0.04715401480451311
2020-02-23,274.48,0.049355812975494295,0.04938663464113559
2020-02-24,265.52,-0.03264354415622284,0.050199658187092815
2020-02-25,246.67,-0.07099276890629702,0.04968940324241419
2020-02-26,223.93,-0.09218794340617009,0.051242446723940495
2020-02-27,227.79,0.017237529585138134,0.05295071874995069
2020-02-28,226.76,-0.004521708591246343,0.04905068016547158
2020-02-29,217.21,-0.042115011465866936,0.0495192733893332
2020-03-01,217.81,0.002762303761336904,0.04006915365647936
2020-03-02,231.97,0.06501078921996228,0.054219656813793406
2020-03-03,223.91,-0.03474587231107473,0.04985106106617757
2020-03-04,224.26,0.0015631280425170146,0.03542869548491477
2020-03-05,228.38,0.018371533042004895,0.03551917306933132
2020-03-06,244.88,0.07224800770645423,0.044325162110314696
2020-03-07,237.23,-0.031239790918000665,0.04226007109781817
2020-03-08,199.43,-0.1593390380643257,0.07820394214266815
2020-03-09,202.81,0.016948302662588288,0.07244583444490206
2020-03-10,200.7,-0.010403826241309644,0.07201252433081996
2020-03-11,194.61,-0.030343796711509552,0.07193787180212427
2020-03-12,107.82,-0.44596886079852016,0.17434661347076783
2020-03-13,134.06,0.24336857725839378,0.20855009675719957
2020-03-14,122.54,-0.08593167238549904,0.20833629079120072
2020-03-15,123.78,0.010119144769054955,0.20569877489989807
2020-03-16,111.02,-0.10308612053643562,0.2048530224724147
2020-03-17,115.67,0.04188434516303374,0.20790710570096932
2020-03-18,118.11,0.02109449295409349,0.20973617725030405
2020-03-19,136.3,0.15400897468461605,0.12378932332417233
2020-03-20,133.48,-0.020689655172413945,0.0860389938577871
2020-03-21,132.66,-0.006143242433323315,0.07720495490676771
2020-03-22,122.32,-0.07794361525704807,0.08472888271269931
2020-03-23,135.92,0.11118378024852849,0.07925858974179412
2020-03-24,138.42,0.018393172454384876,0.07926337540712688
2020-03-25,136.1,-0.016760583730674683,0.08112688445249981
2020-03-26,138.4,0.01689933872152838,0.05732771740581136
2020-03-27,131.33,-0.05108381502890169,0.060532220614708976
2020-03-28,130.98,-0.0026650422599560075,0.060495115696134576
2020-03-29,124.5,-0.04947320201557481,0.055122030655881754
2020-03-30,132.06,0.06072289156626498,0.039946377110536
2020-03-31,132.72,0.004997728305315752,0.03903755388032396
2020-04-01,135.69,0.022377938517178952,0.03992161578527103
2020-04-02,141.28,0.04119684575134497,0.04257804278015466
2020-04-03,141.31,0.00021234428086081003,0.03537842031186323
2020-04-04,144.1,0.01974382563159005,0.03494141363484748
2020-04-05,142.68,-0.009854267869534916,0.024567001165871554
2020-04-06,171.32,0.20072890384076247,0.07285793980469549
2020-04-07,164.63,-0.039049731496614504,0.07809043876940534
2020-04-08,173.11,0.05150944542307001,0.07816753495092615
2020-04-09,169.52,-0.02073825891051939,0.0811646303125324
2020-04-10,157.81,-0.06907739499764043,0.08908974762938496
2020-04-11,158.33,0.0032951017045814712,0.08928472396694424
2020-04-12,158.59,0.0016421398345227711,0.08881965220390962
2020-04-13,156.29,-0.01450280597767839,0.037692653265338924
2020-04-14,158.45,0.013820461961737696,0.03675194787588376
2020-04-15,152.73,-0.036099715998737736,0.02830010313862413
2020-04-16,172.29,0.12806914162247107,0.0616254716174775
2020-04-17,170.69,-0.009286667827500095,0.05342641518959659
2020-04-18,187.4,0.09789677192571333,0.06200923669345636
2020-04-19,180.03,-0.039327641408751335,0.06645811525661081
2020-04-20,170.2,-0.05460201077598181,0.07147484581957483
2020-04-21,170.74,0.0031727379553467827,0.07160125449708003
2020-04-22,182.7,0.07004802623872552,0.07074628404370499
2020-04-23,185.51,0.015380405035577471,0.055318139860930864
2020-04-24,187.59,0.011212333566923638,0.054547006264360653
2020-04-25,194.21,0.035289727597419995,0.042446619136129134
2020-04-26,197.38,0.016322537459451114,0.0374899372390896
2020-04-27,196.34,-0.0052690242172458435,0.025056381198554346
2020-04-28,196.24,-0.0005093205663644351,0.025524331915715882
2020-04-29,215.36,0.09743171626579694,0.03481697232668402
2020-04-30,206.08,-0.043090638930163405,0.04328745551091473
2020-05-01,212.02,0.028823757763975166,0.04348011766906476
2020-05-02,213.9,0.008867088010565016,0.04291561724695855
2020-05-03,209.86,-0.018887330528284174,0.04471318621949973
2020-05-04,206.48,-0.01610597541217962,0.04549553292623422
2020-05-05,205.29,-0.00576327005036803,0.04570363092642319
2020-05-06,198.97,-0.03078571776511274,0.0242130145173193
2020-05-07,212.0,0.0654872593858371,0.03329702154882631
2020-05-08,211.31,-0.003254716981132111,0.03155651274500826
2020-05-09,210.07,-0.005868155790071494,0.03135232351154776
2020-05-10,187.54,-0.10724996429761513,0.05090026530164347
2020-05-11,185.73,-0.009651274394795739,0.050930940686106964
2020-05-12,189.76,0.02169816400150748,0.052686769347533226
2020-05-13,199.58,0.05174957841483985,0.05635353832508809
2020-05-14,203.29,0.018589036977652906,0.04995012852339299
2020-05-15,194.86,-0.04146785380490914,0.051799936410109236
2020-05-16,200.45,0.02868726265010757,0.053898323079863315
2020-05-17,207.0,0.032676477924669545,0.030831058856889703
2020-05-18,214.91,0.03821256038647336,0.0298450517368029
2020-05-19,214.58,-0.0015355264994648676,0.031079170206657913
2020-05-20,209.98,-0.0214372262093393,0.030181736947320285
2020-05-21,198.74,-0.05352890751500139,0.037303753891378626
2020-05-22,207.36,0.04337325148435145,0.036351630115581075
2020-05-23,206.6,-0.0036651234567902646,0.0355523289677109
2020-05-24,199.9,-0.03242981606969986,0.0355819242127997
2020-05-25,204.15,0.02126063031515768,0.03265221823982986
2020-05-26,200.89,-0.01596865050208185,0.03271620025088933
2020-05-27,208.29,0.03683607944646328,0.036224278306118594
2020-05-28,220.21,0.05722790340390804,0.033318906376352556
2020-05-29,220.67,0.0020889151264700256,0.03108682402578405
2020-05-30,243.66,0.10418271627316811,0.04648240506500022
2020-05-31,231.57,-0.04961832061068705,0.050302976688026385
2020-06-01,248.23,0.07194368873342838,0.05366578462458314
2020-06-02,237.71,-0.04238005075937634,0.05813954734064338
2020-06-03,244.52,0.02864835303521107,0.05796153388529087
2020-06-04,243.21,-0.0053574349746442484,0.05690435540387776
2020-06-05,240.03,-0.013075120266436424,0.057788163781785494
2020-06-06,241.94,0.007957338666000124,0.04186713766146556
2020-06-07,244.56,0.0108291311895512,0.03578394970735176
2020-06-08,246.4,0.0075237160614982646,0.022541656287533456
2020-06-09,243.8,-0.010551948051948035,0.01456336497421005
2020-06-10,247.78,0.016324856439704716,0.011460667860900595
2020-06-11,230.51,-0.06969892646702724,0.02965596477985042
2020-06-12,237.55,0.03054097436119907,0.0326562426887169
2020-06-13,238.11,0.0023573984424332117,0.03246798333750941
2020-06-14,231.77,-0.02662634916635165,0.03311760788028435
2020-06-15,230.86,-0.003926306251887612,0.032549291701290596
2020-06-16,235.3,0.019232435242138024,0.03418720248048751
2020-06-17,233.82,-0.006289842753931185,0.03293211474216268
2020-06-18,231.27,-0.010905824993584723,0.019097682058125474
2020-06-19,229.0,-0.009815367319583213,0.013962979424455596
2020-06-20,228.89,-0.0004803493449782037,0.013748604209741555
2020-06-21,228.04,-0.0037135742059504206,0.010149334901309644
2020-06-22,243.13,0.06617260129801794,0.027682418033896906
2020-06-23,243.14,4.113025953200733e-05,0.027302591632203266
2020-06-24,234.58,-0.035206054125195285,0.031204375138031898
2020-06-25,232.5,-0.00886691107511306,0.031085420419327173
2020-06-26,229.64,-0.012301075268817296,0.031245499696415237
2020-06-27,220.94,-0.03788538582128542,0.0345282969339247
2020-06-28,224.93,0.018059201593192853,0.03557951128057376
2020-06-29,227.93,0.013337482772417975,0.021775133429486542
2020-06-30,225.6,-0.010222436713026029,0.021409364610406323
2020-07-01,230.99,0.023891843971631355,0.02166653913272495
2020-07-02,226.46,-0.01961123858175684,0.02259491941563656
2020-07-03,224.87,-0.007021107480349786,0.0223401297652491
2020-07-04,229.17,0.0191221594699158,0.017211444619052305
2020-07-05,227.56,-0.007025352358511094,0.016732686707379412
2020-07-06,241.6,0.06169801371066974,0.02829083212539936
2020-07-07,239.39,-0.00914735099337749,0.02817372365761019
2020-07-08,246.95,0.03158026651071477,0.028996005914295415
2020-07-09,241.98,-0.02012553148410612,0.02908388761194168
2020-07-10,241.26,-0.0029754525167369206,0.028730365328902777
2020-07-11,239.19,-0.00857995523501609,0.02923959245363101
2020-07-12,242.79,0.015050796437978242,0.028725008196335826
2020-07-13,239.5,-0.01355080522262031,0.018120283407547167
2020-07-14,240.44,0.003924843423799507,0.017824724695565397
2020-07-15,238.61,-0.007611046414905953,0.011598378770935365
2020-07-16,233.57,-0.02112233351494075,0.011821329360705278
2020-07-17,232.67,-0.003853234576358333,0.01180115314852404
2020-07-18,235.67,0.012893798083122077,0.01342666160755597
2020-07-19,239.11,0.014596681800823186,0.013331087785782757
2020-07-20,236.01,-0.012964744259964078,0.01324879724150932
2020-07-21,245.59,0.04059150036015424,0.020982046477409755
2020-07-22,263.74,0.07390366057249897,0.0330941309651032
2020-07-23,275.3,0.04383104572685226,0.0303115660486924
2020-07-24,279.15,0.013984743915728126,0.028245066548661806
2020-07-25,305.26,0.09353394232491508,0.03682243421836739
2020-07-26,311.0,0.018803642796304754,0.03640474168728355
2020-07-27,321.93,0.03514469453376212,0.028733855208743574
2020-07-28,316.77,-0.016028329139875175,0.03714475530512979
2020-07-29,317.71,0.0029674527259526684,0.035214736901664
2020-07-30,334.87,0.054011519939567654,0.03619986700317736
2020-07-31,346.33,0.03422223549437087,0.03561192491255487
2020-08-01,387.0,0.1174313516010741,0.04291259248986002
2020-08-02,372.42,-0.03767441860465115,0.05105154946647016
2020-08-03,385.94,0.036303098652059385,0.05108363808631167
2020-08-04,389.61,0.00950925014250914,0.04830848532819694
2020-08-05,400.72,0.028515695182361966,0.04678147288139959
2020-08-06,394.77,-0.014848273108404975,0.04920080659827698
2020-08-07,379.34,-0.03908605010512456,0.05438486508341689
2020-08-08,397.03,0.046633626825539176,0.03521516779499472
2020-08-09,390.14,-0.01735385235372644,0.03186699917519304
2020-08-10,395.44,0.013584866970830944,0.02946286690292982
2020-08-11,379.0,-0.041573942949625686,0.03383036801669055
2020-08-12,387.18,0.021583113456464353,0.032825274319051315
2020-08-13,424.54,0.09649258742703659,0.04961931291926686
2020-08-14,438.11,0.0319640081028878,0.044563783280630764
2020-08-15,432.32,-0.013215859030836996,0.0447056437344555
2020-08-16,433.62,0.0030070318282753306,0.04302721848116394
2020-08-17,430.89,-0.006295835062958388,0.04385954630518585
2020-08-18,421.95,-0.020747754647357786,0.04007258865255548
2020-08-19,407.46,-0.034340561677923986,0.04416573904498061
2020-08-20,415.94,0.020811858832768815,0.02322832360999346
2020-08-21,387.97,-0.06724527576092698,0.028278702015937594
2020-08-22,395.24,0.018738562259968505,0.03137482243351775
2020-08-23,390.71,-0.011461390547515493,0.030667262016676553
2020-08-24,407.68,0.04343374881625772,0.03778220919905429
2020-08-25,382.93,-0.06070937990580849,0.042840519186248975
2020-08-26,385.81,0.0075209568328415966,0.042277826929571535
2020-08-27,383.27,-0.006583551489074968,0.04050646778077609
2020-08-28,395.11,0.030892060427375023,0.034255800437104876
2020-08-29,398.65,0.008959530257396597,0.03370764830975917
2020-08-30,428.94,0.07598143735105989,0.04294497452074566
2020-08-31,433.79,0.01130694269594823,0.040973173229784894
2020-09-01,475.4,0.09592198990294842,0.03887714628822296
2020-09-02,439.5,-0.07551535549011357,0.05633812197293313
2020-09-03,381.4,-0.13219567690557454,0.0809127595839595
2020-09-04,385.26,0.010120608285264954,0.08006124976532049
2020-09-05,335.01,-0.1304313969786638,0.09345170826145631
2020-09-06,352.8,0.05310289245097177,0.0898375391889126
2020-09-07,353.59,0.0022392290249431124,0.08930815058787579
2020-09-08,337.39,-0.04581577533301273,0.07156083695804298
2020-09-09,350.85,0.039894484128160324,0.07660949853232592
2020-09-10,367.93,0.04868177283739494,0.06573915608817228
2020-09-11,373.63,0.015492077297311946,0.06595119258177422
2020-09-12,387.78,0.037871691245349615,0.034838516851013045
2020-09-13,366.42,-0.05508277889524982,0.04184567591568612
2020-09-14,377.12,0.02920146280224878,0.04265522719931761
2020-09-15,364.06,-0.03463088672040726,0.04036227137151919
2020-09-16,365.11,0.002884139976926825,0.03842046844636214
2020-09-17,389.36,0.06641833967845301,0.04208769572843751
2020-09-18,384.39,-0.012764536675570204,0.04269836218474168
2020-09-19,385.25,0.002237311064283709,0.040152539029985085
2020-09-20,371.04,-0.03688513951979233,0.03642682749119737
2020-09-21,340.36,-0.08268650280293233,0.045977555005130503
2020-09-22,344.21,0.011311552473851183,0.045759068803976614
2020-09-23,320.72,-0.06824322361349167,0.05079994875790848
2020-09-24,348.97,0.08808306310800695,0.05702421626541449
2020-09-25,351.92,0.00845344872052034,0.057669500314833595
2020-09-26,353.92,0.005683109797681274,0.05781687948873811
2020-09-27,357.49,0.010087025316455778,0.056979117846211944
2020-09-28,353.96,-0.00987440208117718,0.045736505778619915
2020-09-29,359.79,0.01647078765962262,0.045868344129320775
2020-09-30,359.83,0.00011117596375642691,0.032428003648660914
2020-10-01,352.85,-0.01939804907873155,0.012460552316006587
2020-10-02,345.6,-0.020546974635114124,0.014478285616270035
2020-10-03,345.95,0.0010127314814813992,0.014142300964627789
2020-10-04,352.37,0.018557595028183327,0.015737381636598227
2020-10-05,353.62,0.0035474075545591788,0.01542588269621866
2020-10-06,340.75,-0.036395000282789414,0.01861045798307637
2020-10-07,341.58,0.0024358033749083408,0.018790595927037194
2020-10-08,350.95,0.027431348439604264,0.02183629757208769
2020-10-09,365.02,0.04009118107992582,0.024458609896947665
2020-10-10,370.52,0.015067667525067163,0.02435678023122833
2020-10-11,374.16,0.009824031091439256,0.024073689281963736
2020-10-12,386.51,0.03300726961727585,0.025522168620884578
2020-10-13,381.04,-0.014152285839952317,0.018850518398426504
2020-10-14,378.69,-0.006167331513751928,0.020137332637099693
2020-10-15,377.64,-0.002772716469935821,0.020268846030514428
2020-10-16,365.5,-0.03214701832432998,0.021179618532670058
2020-10-17,368.32,0.0077154582763336865,0.02050128398967459
2020-10-18,378.11,0.026580147697654377,0.022782173265512393
2020-10-19,379.3,0.003147232286900614,0.018303617155586503
2020-10-20,368.52,-0.028420775112048546,0.020477435412075425
2020-10-21,390.38,0.05931835449907741,0.03158032312588308
2020-10-22,413.98,0.06045391669655209,0.03754123476630236
2020-10-23,409.11,-0.01176385332624763,0.034006908730432765
2020-10-24,412.14,0.007406321038351482,0.03402074710016977
2020-10-25,405.86,-0.01523754064152949,0.03562514328936942
2020-10-26,392.52,-0.032868476814665204,0.039308196816212775
2020-10-27,403.45,0.027845714868032223,0.03688045405043151
2020-10-28,388.23,-0.03772462510843966,0.03502013457922497
2020-10-29,387.13,-0.00283337197022393,0.022750381411722392
2020-10-30,382.49,-0.011985637899413648,0.02275452105929598
2020-10-31,386.46,0.010379356323040989,0.023143664993252742
2020-11-01,396.67,0.026419293070434335,0.02637753889747079
2020-11-02,383.02,-0.03441147553381918,0.026673846451355048
2020-11-03,387.88,0.012688632447391823,0.024238893215185034
2020-11-04,402.49,0.03766628854284826,0.024206894503193535
2020-11-05,416.69,0.03528037963676112,0.02624254875329385
2020-11-06,455.91,0.0941227291271689,0.03858723913451086
2020-11-07,435.21,-0.04540369809830902,0.04716303708142379
2020-11-08,454.3,0.043863881804186544,0.048129841560523856
2020-11-09,444.32,-0.02196786264582884,0.04594186190746266
2020-11-10,450.34,0.013548793662225389,0.04591294413026597
2020-11-11,463.09,0.028311942088200093,0.04553059681766143
2020-11-12,462.39,-0.0015115852210153546,0.04574498903043607
2020-11-13,476.43,0.030363978459741814,0.0317783430191558
2020-11-14,460.89,-0.032617593350544705,0.028477434092233644
2020-11-15,448.08,-0.027794050641150814,0.026485694589971714
2020-11-16,460.55,0.027829851812176454,0.026809808933233932
2020-11-17,482.15,0.04690044511996527,0.031108458789193116
2020-11-18,478.41,-0.0077569221196721605,0.0305936519273284
2020-11-19,471.25,-0.014966242344432668,0.0314849439609936
2020-11-20,510.12,0.08248275862068977,0.04303911363629304
2020-11-21,552.35,0.08278444287618614,0.04575026612933112
2020-11-22,560.03,0.013904227392051993,0.03973562222563758
2020-11-23,608.58,0.08669178436869474,0.04440651474919051
2020-11-24,604.97,-0.005931841335568011,0.047690949161181065
2020-11-25,569.5,-0.05863100649618991,0.05788231541226143
2020-11-26,519.83,-0.08721685689201042,0.07139763282939827
2020-11-27,518.68,-0.0022122617009409096,0.06522158330280182
2020-11-28,537.52,0.0363229737024755,0.05783736735191218
2020-11-29,576.3,0.07214615270129476,0.06439749107509377
2020-11-30,616.66,0.07003296893978828,0.061138745873578086
2020-12-01,585.26,-0.05091946939966918,0.06456417998843433
2020-12-02,596.89,0.019871510098075973,0.0599268998020868
2020-12-03,615.85,0.031764646752332926,0.042729181000250575
2020-12-04,567.24,-0.07893155800925555,0.0580504174272396
2020-12-05,596.8,0.052111980819406156,0.05933995626349942
2020-12-06,601.54,0.007942359249329733,0.05404599341579531
2020-12-07,591.28,-0.017056222362602624,0.04676061912733745
2020-12-08,554.94,-0.06145988364226751,0.04861743439093018
2020-12-09,573.09,0.03270623851227161,0.05000168715342618
2020-12-10,558.99,-0.024603465424278936,0.04763265555350143
2020-12-11,544.43,-0.026046977584572306,0.03875371622217925
2020-12-12,568.04,0.043366456661095176,0.03668378266037294
2020-12-13,590.7,0.039891556932610595,0.04055611625533584
2020-12-14,586.29,-0.007465718638903107,0.04011784752697809
2020-12-15,588.64,0.004008255300278041,0.029862634009879808
2020-12-16,637.18,0.0824612666485458,0.040513042040534235
2020-12-17,642.7,0.0086631721020749,0.03673922810550953
2020-12-18,653.85,0.017348685234168215,0.03070239702257063
2020-12-19,658.03,0.006392903571155406,0.030576815448201813
2020-12-20,638.18,-0.030165797911949288,0.03477456717445716
2020-12-21,607.58,-0.047948854555141085,0.04124026333201601
2020-12-22,636.45,0.04751637644425433,0.04410063286098142
2020-12-23,585.56,-0.0799591484012886,0.04359795045727913
2020-12-24,612.31,0.04568276521620329,0.04838628659367951
2020-12-25,626.82,0.023697146870049757,0.0489503588148617
2020-12-26,637.44,0.016942662965444555,0.04951760479373037
2020-12-27,685.11,0.07478350903614461,0.05559941825500105
2020-12-28,730.41,0.06612076892761731,0.05185107623288035
2020-12-29,732.0,0.0021768595720212947,0.05181333753478706
2020-12-30,752.17,0.027554644808743145,0.02655665701858266
2020-12-31,736.42,-0.020939415291755803,0.03376434406722166
2021-01-01,728.91,-0.010197984845604413,0.03665556138075999
2021-01-02,774.56,0.06262775925697261,0.039490073474127134
2021-01-03,978.28,0.26301384011567874,0.09747531035534329
2021-01-04,1041.43,0.06455207098172311,0.09744933431859389
2021-01-05,1099.56,0.055817481731849306,0.09462163639967132
2021-01-06,1208.42,0.0990032376587,0.09398666005545236
2021-01-07,1224.87,0.013612816735902866,0.08897960871855681
2021-01-08,1216.93,-0.006482320572795297,0.08837236686296417
